CustomerID,TotalGastado,NumCompras,ProductosDistintos,TicketMedio,Cluster_ID,Segmento
15290.0,7943.22,18,93,441.29,0,VIP / Premium
15291.0,4668.3,15,62,311.22,0,VIP / Premium
15292.0,178.39,1,24,178.39,1,Ocasionales
15296.0,3672.86,6,137,612.1433333333333,0,VIP / Premium
15297.0,641.94,3,30,213.98000000000002,1,Ocasionales
15298.0,4799.9,12,115,399.9916666666666,0,VIP / Premium
15299.0,4507.01,7,7,643.8585714285715,0,VIP / Premium
15300.0,496.44,1,28,496.44,1,Ocasionales
15301.0,5049.95,12,167,420.82916666666665,0,VIP / Premium
15303.0,574.02,1,31,574.02,1,Ocasionales
15304.0,694.4,8,8,86.8,2,Recurrentes
15306.0,1174.3500000000001,3,57,391.45000000000005,2,Recurrentes
15307.0,205.3,1,12,205.3,1,Ocasionales
15308.0,310.47,1,19,310.47,1,Ocasionales
15312.0,924.85,4,42,231.2125,1,Ocasionales
15313.0,52.0,1,1,52.0,1,Ocasionales
15314.0,327.97,1,24,327.97,1,Ocasionales
15315.0,570.5,2,35,285.25,1,Ocasionales
15316.0,165.0,1,1,165.0,1,Ocasionales
15318.0,312.62,1,33,312.62,1,Ocasionales
15319.0,204.5,1,16,204.5,1,Ocasionales
15320.0,267.13,1,36,267.13,1,Ocasionales
15321.0,2748.31,3,83,916.1033333333334,2,Recurrentes
15322.0,679.68,1,42,679.68,1,Ocasionales
15325.0,161.74,1,47,161.74,1,Ocasionales
15326.0,311.71,1,29,311.71,1,Ocasionales
15327.0,208.75,1,10,208.75,1,Ocasionales
15329.0,1049.7,3,51,349.90000000000003,1,Ocasionales
15330.0,714.9599999999999,2,10,357.47999999999996,1,Ocasionales
15332.0,1661.06,4,29,415.265,2,Recurrentes
15333.0,1028.56,1,16,1028.56,2,Recurrentes
15334.0,350.82,3,67,116.94,1,Ocasionales
15335.0,170.22,1,34,170.22,1,Ocasionales
15339.0,574.07,2,77,287.035,1,Ocasionales
15341.0,2020.52,1,17,2020.52,2,Recurrentes
15342.0,406.09000000000003,1,24,406.09000000000003,1,Ocasionales
15343.0,364.5,1,21,364.5,1,Ocasionales
15344.0,563.94,3,21,187.98000000000002,1,Ocasionales
15345.0,393.54,1,20,393.54,1,Ocasionales
15346.0,252.42000000000002,1,17,252.42000000000002,1,Ocasionales
15347.0,201.60000000000002,1,5,201.60000000000002,1,Ocasionales
15348.0,158.04,1,9,158.04,1,Ocasionales
15349.0,463.91,2,65,231.955,1,Ocasionales
15350.0,115.65,1,5,115.65,1,Ocasionales
15351.0,1934.66,7,157,276.38,2,Recurrentes
15353.0,770.12,2,59,385.06,1,Ocasionales
15355.0,277.05,2,9,138.525,1,Ocasionales
15356.0,2718.03,10,215,271.803,0,VIP / Premium
15360.0,427.93,1,13,427.93,1,Ocasionales
15361.0,418.92,1,7,418.92,1,Ocasionales
15363.0,326.0,1,16,326.0,1,Ocasionales
15364.0,913.19,2,29,456.595,1,Ocasionales
15365.0,2314.32,7,65,330.6171428571429,2,Recurrentes
15366.0,602.51,2,37,301.255,1,Ocasionales
15367.0,1877.5900000000001,4,91,469.39750000000004,2,Recurrentes
15368.0,446.94000000000005,1,4,446.94000000000005,1,Ocasionales
15370.0,2386.05,7,65,340.86428571428576,2,Recurrentes
15372.0,2007.4,1,27,2007.4,2,Recurrentes
15373.0,2415.91,12,74,201.32583333333332,2,Recurrentes
15374.0,168.0,1,3,168.0,1,Ocasionales
15376.0,1221.56,3,100,407.18666666666667,2,Recurrentes
15379.0,3703.29,7,145,529.0414285714286,0,VIP / Premium
15380.0,1690.26,5,22,338.052,2,Recurrentes
15381.0,596.85,2,8,298.425,1,Ocasionales
15382.0,5955.71,6,193,992.6183333333333,0,VIP / Premium
15384.0,642.41,2,34,321.205,1,Ocasionales
15385.0,316.88,1,12,316.88,1,Ocasionales
15386.0,394.14,1,31,394.14,1,Ocasionales
15388.0,140.54,1,10,140.54,1,Ocasionales
15389.0,500.0,1,1,500.0,1,Ocasionales
15392.0,1535.53,4,74,383.8825,2,Recurrentes
15393.0,231.86,2,10,115.93,1,Ocasionales
15394.0,2183.54,4,54,545.885,2,Recurrentes
15395.0,107.45,1,7,107.45,1,Ocasionales
15396.0,288.18,1,14,288.18,1,Ocasionales
15397.0,94.0,1,6,94.0,1,Ocasionales
15398.0,1345.53,2,60,672.765,2,Recurrentes
15399.0,815.77,3,45,271.92333333333335,1,Ocasionales
15400.0,716.2,5,10,143.24,1,Ocasionales
15402.0,626.77,2,35,313.385,1,Ocasionales
15405.0,349.1,1,8,349.1,1,Ocasionales
15406.0,510.71000000000004,2,51,255.35500000000002,1,Ocasionales
15407.0,1046.74,4,142,261.685,2,Recurrentes
15408.0,267.18,1,34,267.18,1,Ocasionales
15410.0,3450.84,8,48,431.355,2,Recurrentes
15411.0,1348.93,4,86,337.2325,2,Recurrentes
15412.0,190.53,1,10,190.53,1,Ocasionales
15414.0,774.9000000000001,3,37,258.3,1,Ocasionales
15415.0,559.61,1,46,559.61,1,Ocasionales
15416.0,3984.32,4,165,996.08,0,VIP / Premium
15417.0,508.8,1,28,508.8,1,Ocasionales
15419.0,135.86,1,8,135.86,1,Ocasionales
15421.0,950.36,4,40,237.59,1,Ocasionales
15422.0,97.7,2,6,48.85,1,Ocasionales
15423.0,43.5,1,2,43.5,1,Ocasionales
15424.0,383.34,2,17,191.67,1,Ocasionales
15426.0,1404.07,5,217,280.81399999999996,2,Recurrentes
15427.0,1430.54,3,233,476.84666666666664,2,Recurrentes
15428.0,93.78,1,6,93.78,1,Ocasionales
15429.0,397.35,2,77,198.675,1,Ocasionales
15432.0,171.19000000000003,1,10,171.19000000000003,1,Ocasionales
15433.0,533.3,2,40,266.65,1,Ocasionales
15434.0,1041.48,5,40,208.296,2,Recurrentes
15435.0,149.29,1,29,149.29,1,Ocasionales
15436.0,1067.75,3,243,355.9166666666667,2,Recurrentes
15437.0,200.16,1,44,200.16,1,Ocasionales
15438.0,156.57999999999998,1,25,156.57999999999998,1,Ocasionales
15440.0,383.68,3,50,127.89333333333333,1,Ocasionales
15442.0,594.0,1,2,594.0,1,Ocasionales
15443.0,3213.59,7,237,459.0842857142857,0,VIP / Premium
15444.0,1411.21,2,191,705.605,2,Recurrentes
15445.0,113.5,1,5,113.5,1,Ocasionales
15447.0,155.17000000000002,1,9,155.17000000000002,1,Ocasionales
15448.0,494.64,1,28,494.64,1,Ocasionales
15449.0,974.52,3,47,324.84,1,Ocasionales
15450.0,429.84,1,30,429.84,1,Ocasionales
15452.0,528.48,3,47,176.16,1,Ocasionales
15453.0,1371.77,7,169,195.96714285714285,2,Recurrentes
15454.0,179.1,1,23,179.1,1,Ocasionales
15456.0,434.59,3,48,144.86333333333332,1,Ocasionales
15457.0,237.07,1,56,237.07,1,Ocasionales
15458.0,161.64,1,7,161.64,1,Ocasionales
15460.0,214.26,1,53,214.26,1,Ocasionales
15462.0,234.6,3,9,78.2,1,Ocasionales
15463.0,126.14,1,7,126.14,1,Ocasionales
15464.0,1044.65,1,155,1044.65,2,Recurrentes
15465.0,7354.62,18,43,408.59,0,VIP / Premium
15466.0,334.53,1,56,334.53,1,Ocasionales
15467.0,524.88,3,41,174.96,1,Ocasionales
15468.0,467.51,2,24,233.755,1,Ocasionales
15469.0,538.55,2,24,269.275,1,Ocasionales
15471.0,454.48,1,67,454.48,1,Ocasionales
15472.0,371.56,1,76,371.56,1,Ocasionales
15473.0,1771.2,7,4,253.02857142857144,2,Recurrentes
15475.0,454.11,1,29,454.11,1,Ocasionales
15478.0,1399.92,2,34,699.96,2,Recurrentes
15480.0,905.5,1,45,905.5,2,Recurrentes
15483.0,225.26,4,74,56.315,1,Ocasionales
15484.0,3590.41,4,135,897.6025,0,VIP / Premium
15485.0,2564.5,3,59,854.8333333333334,2,Recurrentes
15488.0,91.32000000000001,1,2,91.32000000000001,1,Ocasionales
15489.0,1134.28,3,47,378.0933333333333,2,Recurrentes
15491.0,3100.09,6,108,516.6816666666667,2,Recurrentes
15492.0,659.46,2,32,329.73,1,Ocasionales
15493.0,1953.41,5,177,390.682,2,Recurrentes
15494.0,1280.58,2,120,640.29,2,Recurrentes
15497.0,1262.2,2,13,631.1,1,Ocasionales
15500.0,1131.56,4,64,282.89,2,Recurrentes
15503.0,141.04,1,66,141.04,1,Ocasionales
15504.0,52.83,1,13,52.83,1,Ocasionales
15505.0,3610.96,5,90,722.192,0,VIP / Premium
15506.0,972.08,3,121,324.0266666666667,2,Recurrentes
15507.0,475.86,1,41,475.86,1,Ocasionales
15508.0,1000.27,6,78,166.71166666666667,2,Recurrentes
15510.0,250.0,1,1,250.0,1,Ocasionales
15511.0,900.53,5,117,180.106,2,Recurrentes
15512.0,121.0,2,7,60.5,1,Ocasionales
15514.0,4023.7200000000003,11,96,365.7927272727273,0,VIP / Premium
15516.0,62.43,3,15,20.81,1,Ocasionales
15517.0,267.03,1,27,267.03,1,Ocasionales
15518.0,1921.55,8,135,240.19375,2,Recurrentes
15520.0,343.5,1,18,343.5,1,Ocasionales
15521.0,3000.2,8,116,375.025,0,VIP / Premium
15522.0,397.99,2,47,198.995,1,Ocasionales
15523.0,412.01000000000005,1,10,412.01000000000005,1,Ocasionales
15524.0,440.0,1,1,440.0,1,Ocasionales
15525.0,734.37,3,133,244.79,2,Recurrentes
15526.0,148.44,2,4,74.22,1,Ocasionales
15527.0,2428.53,8,127,303.56625,2,Recurrentes
15528.0,229.33,1,26,229.33,1,Ocasionales
15530.0,1497.31,4,90,374.3275,2,Recurrentes
15531.0,1972.39,2,196,986.195,2,Recurrentes
15532.0,1564.73,4,205,391.1825,2,Recurrentes
15533.0,807.57,3,73,269.19,1,Ocasionales
15535.0,502.9,4,55,125.725,1,Ocasionales
15537.0,110.92,1,24,110.92,1,Ocasionales
15539.0,538.46,1,41,538.46,1,Ocasionales
15540.0,213.3,1,15,213.3,1,Ocasionales
15541.0,85.13000000000001,1,29,85.13000000000001,1,Ocasionales
15543.0,127.86,1,26,127.86,1,Ocasionales
15544.0,3546.71,9,122,394.0788888888889,0,VIP / Premium
15545.0,288.96999999999997,2,78,144.48499999999999,1,Ocasionales
15549.0,1681.46,3,104,560.4866666666667,2,Recurrentes
15550.0,575.63,4,43,143.9075,1,Ocasionales
15551.0,436.06,1,29,436.06,1,Ocasionales
15552.0,90.12,1,17,90.12,1,Ocasionales
15553.0,428.93,1,51,428.93,1,Ocasionales
15554.0,217.2,1,14,217.2,1,Ocasionales
15556.0,279.77,1,31,279.77,1,Ocasionales
15557.0,468.91,1,16,468.91,1,Ocasionales
15561.0,800.5899999999999,4,27,200.14749999999998,1,Ocasionales
15562.0,134.55,1,1,134.55,1,Ocasionales
15563.0,1400.44,4,88,350.11,2,Recurrentes
15565.0,173.16000000000003,2,8,86.58000000000001,1,Ocasionales
15567.0,186.01,1,7,186.01,1,Ocasionales
15568.0,758.29,3,27,252.76333333333332,1,Ocasionales
15569.0,1375.71,5,27,275.142,2,Recurrentes
15570.0,4148.82,12,231,345.73499999999996,0,VIP / Premium
15571.0,650.4300000000001,4,47,162.60750000000002,1,Ocasionales
15572.0,2533.42,7,166,361.9171428571429,0,VIP / Premium
15573.0,591.1899999999999,2,88,295.59499999999997,1,Ocasionales
15574.0,675.64,4,131,168.91,2,Recurrentes
15576.0,921.37,1,43,921.37,2,Recurrentes
15577.0,258.88,3,39,86.29333333333334,1,Ocasionales
15578.0,127.1,1,13,127.1,1,Ocasionales
15579.0,327.6,2,45,163.8,1,Ocasionales
15581.0,3675.77,13,134,282.7515384615385,0,VIP / Premium
15582.0,682.9100000000001,3,39,227.63666666666668,1,Ocasionales
15584.0,720.86,4,89,180.215,2,Recurrentes
15585.0,455.3,1,31,455.3,1,Ocasionales
15587.0,913.68,4,3,228.42,1,Ocasionales
15589.0,478.53,3,28,159.51,1,Ocasionales
15592.0,388.58,1,24,388.58,1,Ocasionales
15593.0,199.8,1,5,199.8,1,Ocasionales
15594.0,1771.78,5,85,354.356,2,Recurrentes
15596.0,1406.59,5,51,281.318,2,Recurrentes
15597.0,324.57,1,22,324.57,1,Ocasionales
15598.0,240.68,1,14,240.68,1,Ocasionales
15599.0,761.74,2,50,380.87,1,Ocasionales
15601.0,6776.56,14,230,484.04,0,VIP / Premium
15602.0,1297.8700000000001,9,30,144.20777777777778,2,Recurrentes
15603.0,48.480000000000004,1,2,48.480000000000004,1,Ocasionales
15604.0,216.39000000000001,1,17,216.39000000000001,1,Ocasionales
15605.0,1198.23,5,61,239.64600000000002,2,Recurrentes
15606.0,2920.16,9,48,324.4622222222222,2,Recurrentes
15607.0,104.76,1,13,104.76,1,Ocasionales
15608.0,1093.68,4,59,273.42,2,Recurrentes
15609.0,298.48,1,16,298.48,1,Ocasionales
15610.0,112.46000000000001,1,6,112.46000000000001,1,Ocasionales
15611.0,1591.45,13,23,122.41923076923078,2,Recurrentes
15612.0,195.15,2,4,97.575,1,Ocasionales
15618.0,776.851,4,39,194.21275,1,Ocasionales
15619.0,336.4,1,3,336.4,1,Ocasionales
15620.0,1553.18,3,92,517.7266666666667,2,Recurrentes
15621.0,1293.03,4,11,323.2575,1,Ocasionales
15622.0,3709.56,9,169,412.17333333333335,0,VIP / Premium
15623.0,301.03000000000003,1,19,301.03000000000003,1,Ocasionales
15624.0,588.13,4,26,147.0325,1,Ocasionales
15625.0,1534.26,4,44,383.565,2,Recurrentes
15626.0,675.8,2,49,337.9,1,Ocasionales
15628.0,2870.2400000000002,9,85,318.91555555555556,2,Recurrentes
15630.0,1186.35,2,57,593.175,2,Recurrentes
15632.0,3285.31,8,107,410.66375,0,VIP / Premium
15634.0,243.55,1,15,243.55,1,Ocasionales
15636.0,724.76,2,20,362.38,1,Ocasionales
15637.0,223.36,1,15,223.36,1,Ocasionales
15639.0,425.32,1,25,425.32,1,Ocasionales
15641.0,1887.2,4,102,471.8,2,Recurrentes
15643.0,664.0,3,31,221.33333333333334,1,Ocasionales
15644.0,803.54,4,166,200.885,2,Recurrentes
15645.0,612.01,1,50,612.01,1,Ocasionales
15646.0,447.64000000000004,3,35,149.21333333333334,1,Ocasionales
15648.0,639.5,2,23,319.75,1,Ocasionales
15649.0,816.0,2,1,408.0,1,Ocasionales
15651.0,646.3,3,27,215.4333333333333,1,Ocasionales
15652.0,337.74,1,21,337.74,1,Ocasionales
15653.0,877.44,2,4,438.72,1,Ocasionales
15654.0,922.53,2,15,461.265,1,Ocasionales
15655.0,560.6700000000001,1,34,560.6700000000001,1,Ocasionales
15656.0,748.5,4,46,187.125,1,Ocasionales
15657.0,30.0,1,1,30.0,1,Ocasionales
15658.0,1024.1000000000001,5,40,204.82000000000002,2,Recurrentes
15659.0,306.45,1,11,306.45,1,Ocasionales
15660.0,1600.86,9,55,177.87333333333333,2,Recurrentes
15661.0,309.8,2,4,154.9,1,Ocasionales
15663.0,138.14,1,9,138.14,1,Ocasionales
15664.0,386.43,1,17,386.43,1,Ocasionales
15665.0,2222.21,2,92,1111.105,2,Recurrentes
15667.0,301.32000000000005,1,13,301.32000000000005,1,Ocasionales
15668.0,76.32000000000001,1,1,76.32000000000001,1,Ocasionales
15669.0,684.34,4,31,171.085,1,Ocasionales
15670.0,173.05,1,12,173.05,1,Ocasionales
15671.0,2657.13,7,52,379.59000000000003,2,Recurrentes
15673.0,2726.23,4,107,681.5575,2,Recurrentes
15674.0,2446.6,5,88,489.32,2,Recurrentes
15675.0,323.69,3,20,107.89666666666666,1,Ocasionales
15676.0,3435.76,3,191,1145.2533333333333,0,VIP / Premium
15677.0,657.23,1,33,657.23,1,Ocasionales
15678.0,352.7,1,12,352.7,1,Ocasionales
15679.0,781.28,4,98,195.32,2,Recurrentes
15680.0,1333.68,3,61,444.56,2,Recurrentes
15681.0,1426.16,5,32,285.232,2,Recurrentes
15683.0,193.75,1,10,193.75,1,Ocasionales
15687.0,2993.1,9,119,332.56666666666666,0,VIP / Premium
15689.0,254.1,2,8,127.05,1,Ocasionales
15690.0,239.76,2,19,119.88,1,Ocasionales
15691.0,136.8,1,2,136.8,1,Ocasionales
15692.0,191.04,1,12,191.04,1,Ocasionales
15694.0,6479.4,14,42,462.8142857142857,0,VIP / Premium
15695.0,409.98,2,22,204.99,1,Ocasionales
15696.0,2711.11,8,140,338.88875,0,VIP / Premium
15699.0,309.65,1,18,309.65,1,Ocasionales
15700.0,696.68,2,85,348.34,1,Ocasionales
15701.0,1529.0,4,193,382.25,2,Recurrentes
15703.0,211.5,1,5,211.5,1,Ocasionales
15704.0,2293.62,4,79,573.405,2,Recurrentes
15705.0,143.1,1,6,143.1,1,Ocasionales
15706.0,1060.56,4,50,265.14,2,Recurrentes
15707.0,916.98,4,126,229.245,2,Recurrentes
15708.0,3235.25,7,124,462.17857142857144,0,VIP / Premium
15709.0,133.25,1,6,133.25,1,Ocasionales
15712.0,1072.3600000000001,5,41,214.47200000000004,2,Recurrentes
15713.0,356.7,2,18,178.35,1,Ocasionales
15714.0,330.03000000000003,2,34,165.01500000000001,1,Ocasionales
15716.0,1101.11,4,101,275.2775,2,Recurrentes
15717.0,150.3,1,7,150.3,1,Ocasionales
15719.0,5030.07,13,299,386.92846153846153,0,VIP / Premium
15720.0,598.73,1,128,598.73,2,Recurrentes
15721.0,471.40000000000003,1,80,471.40000000000003,1,Ocasionales
15722.0,2211.21,5,45,442.242,2,Recurrentes
15723.0,190.70000000000002,1,37,190.70000000000002,1,Ocasionales
15724.0,218.25,2,11,109.125,1,Ocasionales
15725.0,415.25,1,32,415.25,1,Ocasionales
15727.0,5159.06,7,213,737.0085714285715,0,VIP / Premium
15729.0,85.0,1,5,85.0,1,Ocasionales
15730.0,1120.88,3,68,373.6266666666667,2,Recurrentes
15732.0,294.12,2,13,147.06,1,Ocasionales
15733.0,162.3,1,10,162.3,1,Ocasionales
15734.0,1339.45,2,25,669.725,2,Recurrentes
15737.0,1188.1200000000001,8,60,148.51500000000001,2,Recurrentes
15738.0,4812.42,16,46,300.77625,0,VIP / Premium
15739.0,449.12,1,8,449.12,1,Ocasionales
15740.0,154.88,1,9,154.88,1,Ocasionales
15743.0,775.96,4,59,193.99,1,Ocasionales
15744.0,34.8,1,3,34.8,1,Ocasionales
15745.0,1094.5900000000001,4,57,273.64750000000004,2,Recurrentes
15746.0,196.88,1,28,196.88,1,Ocasionales
15747.0,946.64,3,52,315.5466666666667,1,Ocasionales
15748.0,144.36,1,19,144.36,1,Ocasionales
15750.0,2463.05,8,214,307.88125,0,VIP / Premium
15752.0,2626.6,7,236,375.2285714285714,0,VIP / Premium
15753.0,79.2,1,1,79.2,1,Ocasionales
15754.0,458.57,3,24,152.85666666666665,1,Ocasionales
15755.0,2364.25,6,127,394.0416666666667,2,Recurrentes
15756.0,528.01,4,160,132.0025,2,Recurrentes
15757.0,714.42,2,43,357.21,1,Ocasionales
15758.0,205.25,1,9,205.25,1,Ocasionales
15759.0,253.04000000000002,3,5,84.34666666666668,1,Ocasionales
15762.0,583.75,2,37,291.875,1,Ocasionales
15763.0,1086.92,2,58,543.46,2,Recurrentes
15764.0,3279.9700000000003,6,150,546.6616666666667,0,VIP / Premium
15766.0,315.06,1,11,315.06,1,Ocasionales
15768.0,621.83,3,23,207.27666666666667,1,Ocasionales
15773.0,635.6800000000001,1,10,635.6800000000001,1,Ocasionales
15774.0,270.8,1,25,270.8,1,Ocasionales
15775.0,104.9,1,7,104.9,1,Ocasionales
15776.0,241.62,1,18,241.62,1,Ocasionales
15777.0,1047.1100000000001,4,18,261.77750000000003,1,Ocasionales
15780.0,475.28000000000003,3,26,158.42666666666668,1,Ocasionales
15781.0,345.46000000000004,3,20,115.15333333333335,1,Ocasionales
15782.0,2614.74,3,34,871.5799999999999,2,Recurrentes
15783.0,246.3,1,14,246.3,1,Ocasionales
15785.0,2328.9700000000003,5,58,465.79400000000004,2,Recurrentes
15787.0,933.26,3,156,311.08666666666664,2,Recurrentes
15789.0,351.3,1,25,351.3,1,Ocasionales
15790.0,218.75,1,34,218.75,1,Ocasionales
15791.0,1612.69,2,66,806.345,2,Recurrentes
15793.0,965.61,3,6,321.87,1,Ocasionales
15795.0,610.01,1,42,610.01,1,Ocasionales
15796.0,2708.61,8,70,338.57625,2,Recurrentes
15797.0,2207.4,4,8,551.85,2,Recurrentes
15799.0,884.14,3,94,294.7133333333333,2,Recurrentes
15800.0,696.89,2,116,348.445,2,Recurrentes
15801.0,1063.95,3,61,354.65000000000003,2,Recurrentes
15802.0,451.42,1,1,451.42,1,Ocasionales
15803.0,415.82000000000005,1,8,415.82000000000005,1,Ocasionales
15804.0,4206.39,13,170,323.5684615384616,0,VIP / Premium
15805.0,5488.18,17,220,322.83411764705886,0,VIP / Premium
15806.0,784.58,3,24,261.5266666666667,1,Ocasionales
15807.0,903.9,3,48,301.3,1,Ocasionales
15808.0,3651.27,4,142,912.8175,0,VIP / Premium
15809.0,515.77,5,31,103.154,1,Ocasionales
15810.0,1391.98,4,66,347.995,2,Recurrentes
15811.0,2218.62,6,117,369.77,2,Recurrentes
15812.0,1801.14,5,36,360.228,2,Recurrentes
15813.0,1303.9099999999999,2,40,651.9549999999999,2,Recurrentes
15814.0,1945.3300000000002,4,63,486.33250000000004,2,Recurrentes
15815.0,2100.6,5,33,420.12,2,Recurrentes
15819.0,1905.45,4,96,476.3625,2,Recurrentes
15820.0,206.98,1,17,206.98,1,Ocasionales
15821.0,570.96,2,57,285.48,1,Ocasionales
15822.0,885.47,2,28,442.735,1,Ocasionales
15823.0,15.0,1,1,15.0,1,Ocasionales
15825.0,532.94,1,20,532.94,1,Ocasionales
15826.0,1654.31,3,64,551.4366666666666,2,Recurrentes
15827.0,1836.09,14,72,131.1492857142857,2,Recurrentes
15829.0,636.14,2,44,318.07,1,Ocasionales
15830.0,576.0,1,39,576.0,1,Ocasionales
15831.0,794.64,3,63,264.88,1,Ocasionales
15832.0,836.79,1,54,836.79,2,Recurrentes
15834.0,2225.15,4,242,556.2875,0,VIP / Premium
15835.0,954.09,4,47,238.5225,1,Ocasionales
15836.0,137.37,1,10,137.37,1,Ocasionales
15837.0,391.98,1,24,391.98,1,Ocasionales
15839.0,1048.49,3,56,349.49666666666667,2,Recurrentes
15840.0,355.56,2,26,177.78,1,Ocasionales
15841.0,1224.06,4,36,306.015,2,Recurrentes
15843.0,118.95,1,8,118.95,1,Ocasionales
15844.0,130.73999999999998,1,11,130.73999999999998,1,Ocasionales
15845.0,3711.77,8,97,463.97125,0,VIP / Premium
15847.0,389.27,2,22,194.635,1,Ocasionales
15850.0,234.88,2,87,117.44,1,Ocasionales
15852.0,160.71,2,22,80.355,1,Ocasionales
15853.0,110.8,1,29,110.8,1,Ocasionales
15854.0,2969.12,12,105,247.42666666666665,0,VIP / Premium
15855.0,712.24,5,59,142.448,1,Ocasionales
15857.0,297.0,1,14,297.0,1,Ocasionales
15858.0,1427.57,5,145,285.514,2,Recurrentes
15860.0,965.16,8,105,120.645,2,Recurrentes
15861.0,3146.92,8,339,393.365,0,VIP / Premium
15862.0,832.88,4,142,208.22,2,Recurrentes
15863.0,68.84,2,18,34.42,1,Ocasionales
15864.0,1936.32,6,16,322.71999999999997,2,Recurrentes
15865.0,895.13,3,37,298.37666666666667,1,Ocasionales
15866.0,211.89,1,43,211.89,1,Ocasionales
15867.0,3810.14,15,302,254.00933333333333,0,VIP / Premium
15869.0,149.64,2,13,74.82,1,Ocasionales
15870.0,351.44,1,68,351.44,1,Ocasionales
15872.0,316.25,2,101,158.125,1,Ocasionales
15874.0,4405.88,7,110,629.4114285714286,0,VIP / Premium
15877.0,490.33,2,122,245.165,1,Ocasionales
15880.0,329.03,1,95,329.03,1,Ocasionales
15881.0,501.39,5,26,100.27799999999999,1,Ocasionales
15882.0,516.36,4,23,129.09,1,Ocasionales
15883.0,396.48,2,42,198.24,1,Ocasionales
15885.0,379.35,3,18,126.45,1,Ocasionales
15886.0,181.09,1,12,181.09,1,Ocasionales
15888.0,168.31,1,11,168.31,1,Ocasionales
15889.0,420.07,2,79,210.035,1,Ocasionales
15891.0,511.68,1,60,511.68,1,Ocasionales
15894.0,258.25,2,35,129.125,1,Ocasionales
15895.0,179.17,1,11,179.17,1,Ocasionales
15897.0,208.59,2,17,104.295,1,Ocasionales
15898.0,1383.83,5,70,276.76599999999996,2,Recurrentes
15899.0,56.25,1,4,56.25,1,Ocasionales
15900.0,337.28000000000003,1,44,337.28000000000003,1,Ocasionales
15901.0,351.73,3,102,117.24333333333334,1,Ocasionales
15903.0,5126.76,7,46,732.3942857142857,0,VIP / Premium
15904.0,164.68,1,30,164.68,1,Ocasionales
15906.0,1567.69,7,113,223.9557142857143,2,Recurrentes
15907.0,882.72,3,175,294.24,2,Recurrentes
15909.0,191.94,1,7,191.94,1,Ocasionales
15910.0,1228.88,8,215,153.61,2,Recurrentes
15912.0,264.62,2,19,132.31,1,Ocasionales
15916.0,1502.8600000000001,8,124,187.85750000000002,2,Recurrentes
15917.0,123.1,1,12,123.1,1,Ocasionales
15918.0,334.23,2,33,167.115,1,Ocasionales
15919.0,525.69,2,103,262.845,1,Ocasionales
15920.0,167.5,4,53,41.875,1,Ocasionales
15921.0,323.03000000000003,1,24,323.03000000000003,1,Ocasionales
15922.0,369.5,1,11,369.5,1,Ocasionales
15923.0,127.08,1,21,127.08,1,Ocasionales
15925.0,207.15,1,12,207.15,1,Ocasionales
15930.0,426.63,1,21,426.63,1,Ocasionales
15932.0,2495.87,8,93,311.98375,2,Recurrentes
15933.0,1107.46,3,63,369.15333333333336,2,Recurrentes
15935.0,416.86,2,12,208.43,1,Ocasionales
15937.0,145.35000000000002,1,7,145.35000000000002,1,Ocasionales
15938.0,404.58000000000004,5,13,80.91600000000001,1,Ocasionales
15939.0,6115.01,15,28,407.6673333333334,0,VIP / Premium
15940.0,35.8,1,1,35.8,1,Ocasionales
15942.0,337.44,1,14,337.44,1,Ocasionales
15944.0,325.1,1,6,325.1,1,Ocasionales
15945.0,181.0,1,2,181.0,1,Ocasionales
15947.0,1708.24,1,29,1708.24,2,Recurrentes
15948.0,955.24,2,51,477.62,1,Ocasionales
15949.0,364.72,2,12,182.36,1,Ocasionales
15950.0,1744.71,4,86,436.1775,2,Recurrentes
15951.0,708.22,2,36,354.11,1,Ocasionales
15952.0,781.91,4,65,195.4775,1,Ocasionales
15953.0,1657.28,8,63,207.16,2,Recurrentes
15955.0,4416.26,14,137,315.44714285714286,0,VIP / Premium
15957.0,428.89,1,40,428.89,1,Ocasionales
15958.0,104.35,1,7,104.35,1,Ocasionales
15963.0,470.76,2,26,235.38,1,Ocasionales
15965.0,808.87,4,88,202.2175,2,Recurrentes
15967.0,397.68,2,73,198.84,1,Ocasionales
15969.0,666.1,3,20,222.03333333333333,1,Ocasionales
15970.0,314.09999999999997,1,11,314.09999999999997,1,Ocasionales
15971.0,4199.85,12,10,349.9875,0,VIP / Premium
15973.0,307.82000000000005,1,4,307.82000000000005,1,Ocasionales
15974.0,3442.15,7,141,491.7357142857143,0,VIP / Premium
15975.0,371.01,1,24,371.01,1,Ocasionales
15976.0,427.64,2,83,213.82,1,Ocasionales
15977.0,1054.73,2,48,527.365,1,Ocasionales
15978.0,1098.78,1,49,1098.78,2,Recurrentes
15980.0,2398.86,3,40,799.62,2,Recurrentes
15981.0,3408.48,8,53,426.06,2,Recurrentes
15983.0,1465.12,4,82,366.28,2,Recurrentes
15984.0,2780.63,10,217,278.063,0,VIP / Premium
15985.0,1142.42,2,29,571.21,1,Ocasionales
15986.0,168.12,1,14,168.12,1,Ocasionales
15987.0,1432.77,7,110,204.68142857142857,2,Recurrentes
15988.0,156.78,1,26,156.78,1,Ocasionales
15990.0,792.11,2,52,396.055,1,Ocasionales
15992.0,41.989999999999995,1,3,41.989999999999995,1,Ocasionales
